0.000000000000000000e+00,6.935379359871964022e-03,1.642039388435777986e-02,3.471636196973486299e-02,2.771517261346760630e-02,1.429004867401819333e-02,1.579935551402635377e-02,3.254527930577225114e-02,6.832443368048501942e-02,5.743965997713873506e-02,3.905178682390264555e-02,1.413852915604882354e-02,-3.477290265665381602e-02,-5.000795622786046585e-02,-4.911665254743989573e-02,-4.390090159370585443e-02,-6.797044610874863890e-02,-7.630643180511446910e-02,-9.342549679498954318e-02,-9.599796007039086698e-02,-7.029940924938611613e-02,-5.556600329704031865e-02,-4.367632113287934353e-02,-4.874327012002268450e-02,-5.196864822042129850e-02,-4.485615892466370686e-02,-4.239288070316239720e-02,-3.996713589343362655e-02,-6.401729665660813029e-02,-9.937317556167817034e-02,-1.145553072181941107e-01,-1.251099993913735720e-01,-1.178053070747025893e-01,-1.546255562915750115e-01,-1.416668195069028247e-01,-1.322149993147334335e-01,-1.561142267129472239e-01,-1.634944607864445010e-01,-1.859598510658872217e-01,-1.818993500116324047e-01,-2.013534735880667947e-01,-2.037380507047432954e-01,-2.078751014374527195e-01,-2.230293464944216597e-01,-2.118712667212483136e-01,-2.035310169412303805e-01,-2.069331506771201479e-01,-2.020708326814270317e-01,-1.909003165318401973e-01,-1.826742507957385131e-01,-1.566601233680660066e-01,-1.341433381397309499e-01,-1.198335505217259234e-01,-1.024720784823407449e-01,-8.023342863804178160e-02,-6.267713910510144815e-02,-6.545261330658275201e-02,-6.074712071567987814e-02,-5.062050760991074205e-02,-5.795217917654825468e-02,-7.125327196314784617e-02,-9.823478996259495111e-02,-8.943808964712093856e-02,-8.754138578657605363e-02,-7.460519048383974783e-02,-9.271648917552992308e-02,-1.166274235643491169e-01,-1.479358797015823401e-01,-1.420836419324172373e-01,-1.464350325680512099e-01,-1.818108861826669698e-01,-2.207258000999118841e-01,-2.410637910927226901e-01,-2.597911155195435917e-01,-2.853030245562366840e-01,-3.030645061962548570e-01,-3.191202984789143215e-01,-3.131295301902992101e-01,-3.149802499816887202e-01,-3.188200513313141360e-01,-3.203341755404127689e-01,-3.154025106911995668e-01,-3.112595586624394839e-01,-2.978578728059577685e-01,-2.774527350640796364e-01,-2.575892420137544936e-01,-2.397546445550511884e-01,-2.333207491125787458e-01,-2.149161578331536815e-01,-1.879118665943103617e-01,-1.563589408212844312e-01,-1.250324472387063235e-01,-8.240564754520719737e-02,-8.629451842400513717e-02,-5.733855800037850753e-02,-3.674270344311131309e-02,-1.931264183209815619e-02,2.189909066017365485e-03,4.104622371386110191e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.120300027145249532e-02,2.276874677483459175e-02,1.475295979705482270e-02,1.043647811269770437e-02,3.725745937891359987e-03,-2.318619807701451443e-02,-2.144569909820634446e-03,1.159783160957343455e-02,2.421056635410563998e-02,3.590754770503310628e-02,2.070808685685119818e-02,2.364137789484555691e-02,5.260769933186040803e-03,4.187493135256582788e-02,5.714288369700919190e-02,4.577492560541612798e-02,4.346355085286434522e-02,5.328741074520974841e-02,4.041418853408590417e-02,3.531269059087461387e-02,3.877503799505242765e-02,4.136133630156293289e-02,5.700209185867970152e-02,7.457053337710162211e-02,9.218018007732950436e-02,1.252781312333007269e-01,1.061565187691485973e-01,1.035077240672228477e-01,1.048319143250309310e-01,1.006078060720309586e-01,9.812292331647801125e-02,1.001721375633528588e-01,9.310305518458082685e-02,7.379639485943237376e-02,5.195179510871382467e-02,5.939714055481829652e-02,5.911890449509118323e-02,2.739076488495726519e-02,3.548744399879810718e-02,3.576583856066091471e-02,3.305195009211560342e-02,3.776890642775676543e-02,8.469821270107046052e-02,1.026869979057889598e-01,1.177162927443817508e-01,1.276141275259860541e-01,1.252022399846570155e-01,1.386459305494587291e-01,1.521791492299290616e-01,1.609724572764217043e-01,1.415333897696341436e-01,1.242746277524253706e-01,1.442075170984390142e-01,1.512639601558875002e-01,1.582800528634024095e-01,1.788933749140596552e-01,1.841443759216248033e-01,1.600850840940794551e-01,1.351525862078420126e-01,1.351777658954432526e-01,1.330785730839159631e-01,1.253257931444556328e-01,1.373544744842732923e-01,1.394140143322674663e-01,1.451558756543941398e-01,1.305716446153735166e-01,1.129852115256078926e-01,1.263199287475255672e-01,1.449217588738396234e-01,1.706336116613131060e-01,2.009918084304468944e-01,2.080600129970913426e-01,1.972475544947557835e-01,1.940424009933039706e-01,1.949984038282049081e-01,1.958295817833603514e-01,2.023612700995470470e-01,2.072503448041955743e-01,2.181504316289552547e-01,2.251203100926379153e-01,1.994905892271512937e-01,1.944965798177347993e-01,2.161293810751894751e-01,2.254477298930548379e-01,2.299193728634258971e-01,2.314035476116447498e-01,2.414343850129777314e-01,2.552897889718535596e-01,2.541090599795586824e-01,2.857950310660629101e-01,3.108977703216366795e-01,3.256241499619548230e-01,3.259208288278128696e-01,3.420241020760608763e-01,3.440732211343314195e-01,3.456662788563128474e-01,3.501248459073917907e-01,3.164620246089350775e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.571396947204512118e-03,1.210170299608580302e-02,1.652377038432272655e-02,4.043060570560123856e-02,4.314505939963314551e-02,6.612456282344261749e-02,9.334203179449099275e-02,1.022056051515355807e-01,9.617346983114179182e-02,9.163426879717453954e-02,1.041033868416985364e-01,1.311097474654407125e-01,1.235484512081496400e-01,1.312290672370919620e-01,1.394279987816944011e-01,1.282862420945810045e-01,1.511967629703906968e-01,1.921396031092208190e-01,2.112482484728654686e-01,2.233147141883756182e-01,2.370220732972293520e-01,2.574672360549681849e-01,2.725338698184870401e-01,2.616871351835111659e-01,2.528580718460439747e-01,2.737730569367110012e-01,2.639907103562046942e-01,2.580058781317505212e-01,2.416282723058329751e-01,2.677618785786406996e-01,2.793821988279015511e-01,2.641434339718470303e-01,2.721192791529809529e-01,2.775990889431294018e-01,2.991560788582582342e-01,3.239084564610710815e-01,3.351237563386243457e-01,3.481241296541972008e-01,3.618085930725317700e-01,4.066471134269761811e-01,4.455550801954610840e-01,4.650885569110125850e-01,4.765868599585981746e-01,4.897864912023222050e-01,4.853675702782295209e-01,4.947379451834992281e-01,5.221118050735632510e-01,5.425562866318137667e-01,5.569804376732999662e-01,5.735410468302249987e-01,5.872913509735583348e-01,6.057650688018869634e-01,6.206142407060195598e-01,6.281500297880049377e-01,6.537241592913076715e-01,6.575065271372100284e-01,6.716922172652549650e-01,7.107516943579912372e-01,7.259266231322843987e-01,7.578808499894957862e-01,7.946461776155704371e-01,8.123772183235826727e-01,7.980090057694328998e-01,8.130559278922430133e-01,7.995425943945942970e-01,7.986876610807737142e-01,8.048158075709580528e-01,8.130656187595546314e-01,8.070396602347763571e-01,7.977983436581883581e-01,8.119497061323818210e-01,8.127127921722373527e-01,8.201101866095397153e-01,8.133855864559451643e-01,8.228622067143888108e-01,8.066342359000675533e-01,7.788871672928585621e-01,7.599017858310392892e-01,7.236290978700775645e-01,6.826238095508019299e-01,6.610159138736142470e-01,6.432366528576206610e-01,6.629573973999933756e-01,6.794349839417226367e-01,7.128962752522698398e-01,7.411366897478092186e-01,7.415048412220706098e-01,7.249633143777574062e-01,7.262905069757742416e-01,7.411658762005929324e-01,7.510849643833011902e-01,7.577495921428332171e-01,7.713045154859564656e-01,7.789543379544745516e-01,7.633544315917074607e-01,7.478790577377666393e-01,7.231501728576315013e-01,7.058260173844576046e-01,1.000000000000000000e+00
0.000000000000000000e+00,2.452400977774943890e-03,-1.456040000924125125e-02,-2.550186492433166585e-02,-1.323825226763833407e-02,-1.925879362401425321e-02,-1.269676921548302390e-02,-4.977243431210681864e-03,-1.677640126040187696e-02,-1.661327464470354828e-02,-1.698886864403060387e-02,-3.274949928817081496e-02,-1.516666972038935302e-02,1.066333639330346514e-02,3.433938751427913216e-02,5.985998160672965918e-02,8.659946555631752030e-02,1.160887826982987814e-01,1.466132552918373022e-01,1.693648363637016985e-01,1.798373468484243121e-01,1.748728643900942237e-01,1.584117549631978983e-01,1.763067092179319284e-01,1.948614250872657550e-01,2.319339336914820748e-01,2.431087973595611740e-01,2.693950299655944458e-01,2.922083018406457233e-01,3.067105201707009954e-01,3.456037496436654699e-01,3.510951498977438745e-01,3.711064267789734306e-01,4.190715302683032939e-01,4.507701072729563552e-01,4.641006718875174686e-01,5.048961551911752554e-01,5.408628156029797740e-01,5.730037035111553712e-01,6.102744664119135187e-01,6.571135810110698694e-01,7.070148302149988906e-01,7.254456412228411644e-01,7.555854900523675255e-01,7.653812139581877005e-01,8.082540223237505428e-01,8.305867544870756403e-01,8.449543260547832668e-01,9.087761918882633072e-01,9.553900290052709243e-01,9.976785297040213774e-01,1.044246301484837991e+00,1.070717847444073278e+00,1.087778295179694377e+00,1.106849334876192303e+00,1.143821392422178507e+00,1.179520681216219558e+00,1.198092971166253573e+00,1.212166296335546178e+00,1.247487316986979122e+00,1.261245579926524307e+00,1.299970423597796909e+00,1.319393598639861498e+00,1.342195297588125058e+00,1.381720369194455067e+00,1.405956812793247579e+00,1.444413814083598702e+00,1.452586073685566914e+00,1.475942822721207470e+00,1.522127382712542110e+00,1.571495547418316319e+00,1.594912817362767798e+00,1.624508013158314057e+00,1.655654144194455002e+00,1.649135280613882593e+00,1.647122432356708632e+00,1.653066638304217184e+00,1.639314865127084131e+00,1.634203912456602126e+00,1.666438297597102602e+00,1.682342868699888250e+00,1.686969145191125730e+00,1.705601572233272023e+00,1.744350124105839006e+00,1.742346475626048274e+00,1.756541412192843543e+00,1.754980286956753455e+00,1.774422906039629044e+00,1.815117411453781360e+00,1.839146396780288573e+00,1.891599559797927599e+00,1.930380815361069979e+00,1.959633077468820428e+00,1.971357491162036846e+00,2.003824474535559563e+00,2.043950849948643622e+00,2.052447520127542280e+00,2.045398645723958353e+00,2.061905891609036257e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.227194551881433504e-02,4.598082340093755105e-02,6.734758095697475355e-02,6.863429289104752695e-02,8.051312733321312753e-02,1.003614543519806279e-01,1.166392142518677538e-01,1.494882504051287808e-01,1.605209446203077761e-01,1.452495266280646180e-01,1.273125675815396374e-01,1.018114609630402373e-01,8.738057892069583943e-02,8.025268037723738701e-02,6.599778921333139536e-02,4.023982783162896593e-02,3.432312651492418903e-02,2.578045026747865023e-02,-1.194738031805546094e-02,-4.652435954581556066e-02,-6.915784740380503948e-02,-7.353191242695542029e-02,-8.001076457967708222e-02,-1.103900026286143699e-01,-1.331030283524103908e-01,-1.313810190306708980e-01,-1.683913537059218701e-01,-1.794119168047270396e-01,-1.987691690392802135e-01,-2.099164345304895818e-01,-2.378063524684074503e-01,-2.669815056087160299e-01,-2.854341166775553607e-01,-2.869406627170206781e-01,-2.900893576434274701e-01,-3.072912784791573260e-01,-3.372747971262227695e-01,-3.384211923557420287e-01,-3.507107369895409721e-01,-3.505720708062373125e-01,-3.705317906685209328e-01,-3.637218658716639408e-01,-3.773874471621302407e-01,-4.002281348239845604e-01,-4.053133414257903966e-01,-4.190076424778131914e-01,-4.494993734462919832e-01,-4.325803450722907062e-01,-4.391804407176815306e-01,-4.414685726046173042e-01,-4.354198953717116072e-01,-4.274597689807418388e-01,-4.307076092666595191e-01,-4.395629791246541407e-01,-4.684680153355613719e-01,-5.061659701767594610e-01,-5.260627543293281416e-01,-5.496548206202250819e-01,-5.602626799667045354e-01,-5.529765954409890938e-01,-5.707626730522621372e-01,-6.176288746137226227e-01,-6.694315660127704293e-01,-7.384440318220952815e-01,-7.780098969955095978e-01,-8.272309529502978043e-01,-8.335087614424872005e-01,-8.415298833486266616e-01,-8.578129703418001517e-01,-8.899185255198843736e-01,-9.069952953397198980e-01,-9.808097334110691401e-01,-1.026741019250980713e+00,-1.052446083199866544e+00,-1.075041944825554152e+00,-1.101336519782480927e+00,-1.098616170987252838e+00,-1.093043009906673468e+00,-1.107825162378418771e+00,-1.122767474567183621e+00,-1.129654792406312058e+00,-1.151096288822251790e+00,-1.163431901421877690e+00,-1.163302504508325841e+00,-1.154013220969984044e+00,-1.166040360100470297e+00,-1.193581677331508439e+00,-1.214889612815643227e+00,-1.199419396707722685e+00,-1.197780864959924196e+00,-1.190666378268925740e+00,-1.194618232666927460e+00,-1.191503999421193782e+00,-1.194195658214738165e+00,-1.202469082435130066e+00,-1.199211065801565557e+00,-1.220184075375890353e+00,-1.240352018239180731e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.230504170036467518e-02,2.841141152823840887e-02,4.646755573639953230e-02,4.401979369182146273e-02,3.777892855929194937e-02,2.991505730761433168e-02,2.735812761437698970e-02,2.733472691392448833e-02,3.137034884921580113e-02,3.080582700597290710e-02,1.987560028465058803e-02,-2.066293880323372134e-02,-3.440050245823746827e-02,-2.421058336975089390e-02,-4.018331478728863482e-02,-5.893154095979831475e-02,-6.599498825056736295e-02,-7.812717647806875776e-02,-8.289801484075505489e-02,-1.024949517518475156e-01,-9.884619722442034018e-02,-1.061401347280667290e-01,-1.023857835860083193e-01,-1.009727610683015253e-01,-9.722532632044762757e-02,-1.034206889832979953e-01,-8.750358936068021454e-02,-8.619047583234262788e-02,-7.640031680307558803e-02,-6.386432005888562080e-02,-6.775321061912384368e-02,-8.490999151788031218e-02,-9.145439767535171183e-02,-1.135573916746724921e-01,-1.395665694808363444e-01,-1.190012217022083651e-01,-1.219241826723897887e-01,-1.351106062947168562e-01,-1.500778919118611332e-01,-1.251753647714208550e-01,-1.118304199123779513e-01,-1.159322674563423444e-01,-1.145143961476749461e-01,-1.300342830043648146e-01,-1.191017508530136659e-01,-1.283730850221654896e-01,-1.598192078158524321e-01,-1.815350160084898412e-01,-1.919870578971408503e-01,-1.985829790044625620e-01,-1.841992520638910669e-01,-1.701040885879682441e-01,-1.578836779262300372e-01,-1.437857018169979573e-01,-1.490975507918912146e-01,-1.395503890402656211e-01,-1.343639514896776133e-01,-1.206228316221971963e-01,-1.314611826697285324e-01,-1.165162726285512013e-01,-1.028314756276851732e-01,-8.872471729565704901e-02,-6.068569487129187034e-02,-5.628610406609635408e-02,-4.937361263454514287e-02,-2.593166074028317031e-02,3.818633682020827064e-03,2.956101044484115564e-02,5.397772766278551015e-02,7.696140832941883447e-02,1.208944361331537598e-01,1.534366329902777104e-01,1.718427632075295031e-01,1.709609624987744048e-01,1.731536316632051042e-01,1.810209745564942407e-01,1.787895905554338638e-01,1.784365955262905701e-01,1.593601631664409157e-01,1.599709889224913417e-01,1.449796208437865441e-01,1.179340108969370166e-01,9.625485563792178512e-02,8.069008642219126226e-02,9.576425671318503086e-02,9.099785706502454274e-02,8.956014726742818344e-02,1.203066396851582287e-01,1.274135520367581653e-01,1.668035009244817346e-01,1.817374863050131850e-01,1.837726218852599736e-01,1.842090035840999451e-01,1.896791336337901868e-01,1.948132400811572185e-01,2.046645458003358842e-01,2.316755619167116531e-01,2.640227651211893845e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.327383118512103031e-03,-3.259071488912834800e-03,-3.659339039171019461e-03,-1.412283996458534030e-02,-1.030540132778959631e-03,-7.479860275541873674e-03,-1.591660808151139361e-02,-5.753877603984060979e-02,-8.815231991227523434e-02,-1.009340693594061311e-01,-1.096473653902114986e-01,-9.252631251268346457e-02,-9.070609638807583530e-02,-8.010800327595357651e-02,-7.149933095348942613e-02,-5.988766083971711063e-02,-6.059909608696785466e-02,-8.869298815612258746e-02,-9.312944833528201405e-02,-8.982666066969470509e-02,-4.491272040542581417e-02,-1.446007222734439074e-02,-9.415995025146435202e-03,-1.963806614681029572e-02,-3.703972038475897288e-02,-4.560587325431322142e-02,-6.786951633355245428e-02,-8.252263280364439957e-02,-1.147466543006373796e-01,-1.241821264502231542e-01,-1.232728376054021691e-01,-1.005718774454058689e-01,-8.914242374956664328e-02,-9.147618509107929841e-02,-9.530845465383409876e-02,-1.209742884694581661e-01,-1.277290748536707432e-01,-1.190871297071191826e-01,-1.353956088556379223e-01,-1.453713288454556996e-01,-1.548551693487473513e-01,-1.490449030034797229e-01,-1.471600971276665060e-01,-1.371953965737397474e-01,-1.354986201646073696e-01,-1.323494496994719882e-01,-9.608375560173722241e-02,-7.851533858414756761e-02,-8.240748805701951507e-02,-8.035557304316331972e-02,-6.861752103865378927e-02,-8.604192909630101194e-02,-1.210113327654846749e-01,-1.505166187332550032e-01,-1.622725971874733053e-01,-1.659164066567296036e-01,-1.513466343963563998e-01,-1.419089423508551606e-01,-1.467714884179315837e-01,-1.461635764181715702e-01,-1.225753637585837996e-01,-1.143697267314926075e-01,-1.075645480943397403e-01,-1.203948842675687525e-01,-1.373328440019864205e-01,-1.468628025864277264e-01,-1.479589728496824019e-01,-1.672180337923221682e-01,-1.688661240207300629e-01,-1.825057428211766530e-01,-2.047078046671188256e-01,-2.493488333368717447e-01,-2.678887914591070452e-01,-2.861015246509107657e-01,-2.990002315870915472e-01,-3.254752505729720524e-01,-3.506658181524566209e-01,-3.473375246408994532e-01,-3.370980753816579245e-01,-3.263759582104424628e-01,-3.564335008802426152e-01,-3.763270171846154755e-01,-3.946464776992050227e-01,-4.104287859996010313e-01,-4.050373183589718873e-01,-4.271924608552899461e-01,-4.415653236312204188e-01,-4.761330507965906844e-01,-4.826177366348152198e-01,-5.068092174469304156e-01,-5.309097943665328501e-01,-5.576412898129141649e-01,-5.814989071481304617e-01,-5.831456130840021457e-01,-5.668429167950377323e-01,-5.541138777202044841e-01,-5.566413931766264200e-01,-5.301548869628955885e-01,1.000000000000000000e+00
0.000000000000000000e+00,-5.340441489336257520e-04,-6.345776924278657971e-04,-7.118549778804420317e-04,-5.147395316276367865e-03,-1.651572803314109786e-02,-1.508458516571796991e-02,5.724598688113589559e-03,3.623130451551322389e-03,-1.238344082843151686e-02,-7.359469006845214059e-03,-9.152650336814187673e-03,-1.888516784649259955e-02,-1.881978541523062973e-02,-9.179430232235226417e-03,4.709582533468738286e-03,1.110387584866519631e-02,3.773083961182473189e-02,4.675133130075063287e-02,4.309318927620479911e-02,3.958012811047118690e-02,1.395041698760866172e-02,4.176232521915999862e-02,3.490665517945659019e-02,1.098015600286667004e-02,2.990590210733435478e-04,1.156904107637618702e-02,3.174240190842937681e-02,8.320787599213427810e-02,1.007989171950950391e-01,1.123516858953696601e-01,1.030128779315642035e-01,1.070584675423564280e-01,1.052935485251507014e-01,1.159096537536322274e-01,1.414356508992832273e-01,1.654507809110410399e-01,1.707804718857070525e-01,1.793363316431564880e-01,1.875967579860170487e-01,1.973310730305552207e-01,2.074645495816326013e-01,2.183002222456107699e-01,2.638158602286295729e-01,2.623575470489722394e-01,2.526444307518823096e-01,2.653624811916243109e-01,2.994950793581392379e-01,3.334379536835034297e-01,3.378578644990417601e-01,3.359483557213491789e-01,3.515121896593534356e-01,3.547340616538059987e-01,3.610612051255736032e-01,3.381164586722676946e-01,3.626024385029629205e-01,3.618572804387166220e-01,3.647700886946603216e-01,3.497047379481708629e-01,3.678567149727083319e-01,3.762725952902781223e-01,3.850729885027558974e-01,3.873337365254115316e-01,3.822789545834724967e-01,4.002605920658233729e-01,4.326766471179226969e-01,4.386106503236518739e-01,4.651959926910803622e-01,4.801763198132177335e-01,4.892856258727080188e-01,4.890573215457439948e-01,5.028254856485955271e-01,5.479792569670860480e-01,5.584602009751937768e-01,5.732951421288922100e-01,5.921821967192824054e-01,5.931369819795607734e-01,5.942674829618477261e-01,5.930245885780434101e-01,6.025866902676688674e-01,6.182671098335613680e-01,6.166557201265442378e-01,6.312756092307569844e-01,6.377015584069379850e-01,6.644973482155763778e-01,6.763261972364290608e-01,6.751268984248441907e-01,6.793105997676173180e-01,6.965855910263826223e-01,7.212676193659948165e-01,7.510751433399690535e-01,7.865298033057416260e-01,8.038574041937451842e-01,8.427963011205652499e-01,8.670418073062100550e-01,8.775510558493971880e-01,8.923166316032437040e-01,8.924422440866365269e-01,9.324514867095841097e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.119320997340802121e-03,1.268300815082227910e-02,2.757254357291729838e-02,3.619333100646923707e-02,3.652644983543842927e-02,2.843093588767982988e-02,4.213887389090096441e-02,4.668620561235537619e-02,2.965682702522490916e-02,2.744197887994203472e-02,4.773736494065974195e-02,4.940967133118424892e-02,7.015234528378415380e-02,9.489584503910084012e-02,1.084272389117481444e-01,1.136219339084276608e-01,1.169379538136323810e-01,9.878775779193291195e-02,1.321176183661672832e-01,1.482787849500987465e-01,1.206166073142449224e-01,9.803557071835410086e-02,1.064200382617964957e-01,1.043835516558554027e-01,1.071656846419766496e-01,9.355413454900662895e-02,9.613598328702789575e-02,9.648317530272187970e-02,1.122151877198101638e-01,1.079789327284151890e-01,9.803141340316297303e-02,8.428183013388264311e-02,4.482384726848246542e-02,2.907442936111770404e-02,-3.774905138306527963e-03,-2.466319803817788175e-02,-5.357164984572029831e-02,-8.008422270152486255e-02,-1.208421390873573587e-01,-1.534663521707388401e-01,-2.051661190912125732e-01,-2.357740847547825092e-01,-2.657644649813639126e-01,-2.927283299795561677e-01,-3.340636465012439271e-01,-3.514174109263201173e-01,-3.594714330442793648e-01,-3.744023302708906487e-01,-4.102252588598009342e-01,-4.272351858635428656e-01,-4.424362451433844767e-01,-4.673440075166390706e-01,-5.119306393495095531e-01,-5.449927065448768593e-01,-5.626142474309273611e-01,-5.694747431198908805e-01,-5.862008837015285634e-01,-5.983499417640543161e-01,-6.217157567904761928e-01,-6.202874989090506608e-01,-6.139847186658726752e-01,-6.009396461404893364e-01,-5.868363935342825188e-01,-5.466605284929831887e-01,-5.050628932656388015e-01,-5.003756314246096126e-01,-5.019415921673010539e-01,-5.071881385156403743e-01,-5.200730232418281362e-01,-5.083290283911545693e-01,-5.027564038484190201e-01,-4.858135351523922285e-01,-4.833590638691681596e-01,-4.832596895313853724e-01,-5.008202046393115392e-01,-5.431140367231941379e-01,-5.604970223887372205e-01,-5.694023740357975205e-01,-5.908788267658748872e-01,-5.968293040948823291e-01,-6.121169368896924867e-01,-6.197630899431622042e-01,-6.483150551939311779e-01,-6.628399983871794410e-01,-6.803454847838315001e-01,-6.940894841987620412e-01,-7.022301418615697344e-01,-7.090054059789132612e-01,-7.009569562617730121e-01,-7.157213475218104914e-01,-7.518460181140453891e-01,-7.468352059324866454e-01,-7.469646866302639410e-01,-7.571413269593694206e-01,-7.816745639132456347e-01,-7.904564825741092760e-01,-7.940019550779208179e-01,-7.980398675470852243e-01,1.000000000000000000e+00
0.000000000000000000e+00,-3.636090540686220951e-02,-3.446097312341087765e-02,-4.823230939243025595e-02,-5.307606066402627276e-02,-7.033558925928913574e-02,-5.136177786172708981e-02,-4.183474450321007787e-02,-7.973330460710381651e-02,-1.033516493594937719e-01,-1.008251901069241729e-01,-1.338660275684634138e-01,-1.480836505015803439e-01,-1.602856441368776252e-01,-1.943390682999227848e-01,-1.989318794662706946e-01,-2.388135488704068998e-01,-2.793035179380575217e-01,-2.886027670414966773e-01,-2.817628575073047870e-01,-2.716226837636702696e-01,-2.705434406983341367e-01,-2.743153847234426901e-01,-2.925467429768109362e-01,-2.942991764204017646e-01,-2.894715334617090630e-01,-2.959244705863794400e-01,-2.632928819178291802e-01,-2.225047682046072950e-01,-2.008377900773272440e-01,-1.814316025439013380e-01,-1.640505912205431349e-01,-1.578597710023418588e-01,-1.675611863104942978e-01,-1.698816449892473213e-01,-1.570831125987867394e-01,-1.561516989540030209e-01,-1.587889333214573540e-01,-1.369120881763143671e-01,-1.466144823605623204e-01,-1.587550305543005691e-01,-1.788800872893046290e-01,-2.084534952248343620e-01,-2.387128167773258369e-01,-2.189337560768661317e-01,-2.044541617858146032e-01,-2.065939797900239183e-01,-1.800422195441459539e-01,-1.730440277138608762e-01,-1.502120264999054489e-01,-1.419943163938950648e-01,-1.282384126789024581e-01,-1.340570216091390710e-01,-1.199586341787352017e-01,-1.259983649968328401e-01,-1.267384487837034113e-01,-1.296402876594836273e-01,-1.226612232736076086e-01,-1.574031586290910723e-01,-1.544448144104878240e-01,-1.483553364881797787e-01,-1.694840722110165232e-01,-1.693313698776568454e-01,-1.470175509591669372e-01,-1.348373491452652673e-01,-1.358042069507857386e-01,-1.629102763425853140e-01,-1.421625276871433252e-01,-1.191591221261866507e-01,-1.085178708049715501e-01,-9.517811867416883786e-02,-1.024952253456917900e-01,-1.083669264450991682e-01,-1.152410951018152385e-01,-1.096847537872142619e-01,-1.006595535486448367e-01,-6.224540866620670992e-02,-4.318658664785120227e-02,-3.194352176642914487e-02,-1.684004516578882504e-02,-1.561296124916456037e-02,-6.488008292902526855e-03,1.082963931120974228e-02,2.498753240251230107e-02,2.823949291359589830e-02,5.779771600241886964e-02,9.038487592161408013e-02,1.248085842022209901e-01,1.786268160684449657e-01,2.249691012100494270e-01,2.578366657756572811e-01,2.779279849551811177e-01,2.792138859797110295e-01,2.924262033966284480e-01,3.198706825901068695e-01,3.302443363063345405e-01,3.793148116641757994e-01,3.999415803872590769e-01,4.165728157960528755e-01,1.000000000000000000e+00
